"ID";"Down";"ToGo";"Spot";"Text";"Quarter";"GameID";"PlayNum";"PlayID";"HasBall";"Type";"active";"Clock"
"2926";"2";"0";"H01";"2nd & GOAL at GT01: LONG, Malcolm rush for 1 yard to the GT0, TOUCHDOWN, clock 02:36.";"3";"264";"154";"17,8,154";"V";"R";"ACTIVE";
"2927";"1";"10";"H36";"1st & 10 at GT36: GEORGIA TECH drive start at 03:53.";"3";"264";"155";"19,1,155";"H";;"INACTIVE";
"2928";"1";"0";"H03";"1st & GOAL at GT03: ERICKSON,Blake kick attempt good.";"3";"264";"156";"17,9,156";"V";"X";"ACTIVE";
"2929";"1";"0";"V30";"1st & GOAL at NCST30: PENALTY GT personal foul (Sylvester, S.) 15 yards to the NCST45.";"3";"264";"157";"17,10,157";"V";"E";"ACTIVE";
"2930";"1";"0";"V45";"1st & GOAL at NCST45: ERICKSON,Blake kickoff 55 yards to the GT0, touchback.";"3";"264";"158";"17,11,158";"V";"K";"ACTIVE";
"2931";"1";"10";"H20";"1st & 10 at GT20: GEORGIA TECH drive start at 02:36.";"3";"264";"159";"18,1,159";"H";;"ACTIVE";
"2932";"1";"10";"H20";"1st & 10 at GT20: Washington, T. at QB for Georgia Tech.";"3";"264";"160";"18,2,160";"H";;"ACTIVE";
"2933";"1";"10";"H20";"1st & 10 at GT20: PENALTY GT false start (Barrick, A.) 5 yards to the GT15.";"3";"264";"161";"18,3,161";"H";"E";"ACTIVE";
"2934";"1";"15";"H15";"1st & 15 at GT15: Washington, T. rush for no gain to the GT15 (WILKERSON,Juliu).";"3";"264";"162";"18,4,162";"H";"R";"ACTIVE";
"2935";"2";"15";"H15";"2nd & 15 at GT15: Washington, T. rush for 4 yards to the GT19 (ERBY, David;RICHARD,Donovan).";"3";"264";"163";"18,5,163";"H";"R";"ACTIVE";
"2936";"3";"11";"H19";"3rd & 11 at GT19: Washington, T. pass complete to Hill, S. for 4 yards to the GT23 (HARRIS, Mason;WILKERSON,Juliu).";"3";"264";"164";"18,6,164";"H";"P";"ACTIVE";
"2937";"4";"7";"H23";"4th & 7 at GT23: Anderson, C. punt 37 yards to the NCST40, downed, SOUTH CAROLINA STATE drive start at 00:34, NCST ball on NCST40.";"3";"264";"165";"18,7,165";"H";"U";"ACTIVE";
"2938";"1";"10";"V40";"1st & 10 at NCST40: LONG, Malcolm pass incomplete to NORWOOD, Erin (Butler, M.).";"3";"264";"166";"19,1,166";"V";"P";"ACTIVE";
"2939";"1";"20";"H49";"1st & 20 at GT49: Wilson, R. pass incomplete to Haynes, D. (Hall, R.).";"4";"264";"167";"20,6,167";"V";"P";"INACTIVE";"15:00"
"2942";"3";"2";"V48";"3rd & 2 at NCST48: JORDON,Asheton rush for 1 yard to the NCST49 (Egbuniwe, A.).";"4";"264";"169";"19,4,169";"V";"R";"ACTIVE";
"2941";"3";"2";"V48";"3rd & 2 at NCST48: Start of 4th quarter, clock 15:00.";"4";"264";"168";"19,3,168";"V";"#";"ACTIVE";
"2940";"2";"10";"V40";"2nd & 10 at NCST40: JORDON,Asheton rush for 8 yards to the NCST48 (Johnson, I.;Jefferson, B.).";"3";"264";"167";"19,2,167";"V";"R";"ACTIVE";
"2943";"4";"1";"V49";"4th & 1 at NCST49: JORDON,Asheton rush for 1 yard to the 50 yardline, 1ST DOWN NCST (Cross, I.;Egbuniwe, A.).";"4";"264";"170";"19,5,170";"V";"R";"ACTIVE";
"2944";"1";"10";"V50";"1st & 10 at NCST50: LONG, Malcolm pass complete to CHRISTIE, Richa for 10 yards to the GT40, 1ST DOWN NCST, out-of-bounds (Johnson, I.), PENALTY GT holding declined.";"4";"264";"171";"19,6,171";"V";"P";"ACTIVE";
"2945";"1";"10";"H40";"1st & 10 at GT40: JORDON,Asheton rush for loss of 2 yards to the GT42 (Jefferson, B.).";"4";"264";"172";"19,7,172";"V";"R";"ACTIVE";
"2946";"2";"12";"H42";"2nd & 12 at GT42: LONG, Malcolm pass complete to KERR,Antwanne for 1 yard to the GT41.";"4";"264";"173";"19,8,173";"V";"P";"ACTIVE";
"2947";"3";"11";"H41";"3rd & 11 at GT41: LONG, Malcolm pass incomplete, PENALTY NCST holding declined.";"4";"264";"174";"19,9,174";"V";"P";"ACTIVE";
"2948";"4";"11";"H41";"4th & 11 at GT41: BELCHER,Nick punt 41 yards to the GT0, touchback.";"4";"264";"175";"19,10,175";"V";"U";"ACTIVE";
"2949";"1";"10";"H20";"1st & 10 at GT20: GEORGIA TECH drive start at 11:50.";"4";"264";"176";"20,1,176";"H";;"ACTIVE";
"2950";"1";"10";"H20";"1st & 10 at GT20: Cox, L. rush for 5 yards to the GT25 (WILKERSON,Juliu;SMITH,Leon).";"4";"264";"177";"20,2,177";"H";"R";"ACTIVE";
"2951";"2";"5";"H25";"2nd & 5 at GT25: Washington, T. rush for 4 yards to the GT29 (AYERS,Jason).";"4";"264";"178";"20,3,178";"H";"R";"ACTIVE";
"2952";"3";"1";"H29";"3rd & 1 at GT29: Cox, L. rush for 4 yards to the GT33, 1ST DOWN GT (MCFADDEN, Marsh).";"4";"264";"179";"20,4,179";"H";"R";"ACTIVE";
"2953";"1";"10";"H33";"1st & 10 at GT33: Smith, O. rush for 15 yards to the GT48, 1ST DOWN GT, out-of-bounds.";"4";"264";"180";"20,5,180";"H";"R";"ACTIVE";
"2954";"1";"10";"H48";"1st & 10 at GT48: Washington, T. pass incomplete to Jones, R..";"4";"264";"181";"20,6,181";"H";"P";"ACTIVE";
"2955";"2";"4";"V34";"2nd & 4 at NCST34: Wright, M. rush for 3 yards to the NCST31 (JAMES,Arnett;INGRAM,Courtney).";"4";"264";"184";"20,9,184";"H";"R";"ACTIVE";
"2956";"3";"1";"V31";"3rd & 1 at NCST31: Cox, L. rush for 4 yards to the NCST27, 1ST DOWN GT (RICHARD,Donovan).";"4";"264";"185";"20,10,185";"H";"R";"ACTIVE";
"2957";"1";"10";"V27";"1st & 10 at NCST27: Washington, T. rush for 8 yards to the NCST19 (RICHARD,Donovan).";"4";"264";"186";"20,11,186";"H";"R";"ACTIVE";
"2958";"2";"2";"V19";"2nd & 2 at NCST19: Watson, R. rush for 3 yards to the NCST16, 1ST DOWN GT (AYERS,Jason).";"4";"264";"187";"20,12,187";"H";"R";"ACTIVE";
"2959";"1";"10";"V16";"1st & 10 at NCST16: Watson, R. rush for 4 yards to the NCST12 (ERBY, David).";"4";"264";"188";"20,13,188";"H";"R";"ACTIVE";
"2960";"2";"6";"V12";"2nd & 6 at NCST12: Bostic, B.J. rush for 2 yards to the NCST10 (MOODY, Semaj).";"4";"264";"189";"20,14,189";"H";"R";"ACTIVE";
"2961";"3";"4";"V10";"3rd & 4 at NCST10: Washington, T. rush for 10 yards to the NCST0, 1ST DOWN GT, TOUCHDOWN, clock 04:50.";"4";"264";"190";"20,15,190";"H";"R";"ACTIVE";
"2962";"1";"0";"V03";"1st & GOAL at NCST03: Blair, S. kick attempt good.";"4";"264";"191";"20,16,191";"H";"X";"ACTIVE";
"2963";"1";"0";"H30";"1st & GOAL at GT30: Moore, Ju. kickoff 67 yards to the NCST3, JORDON,Asheton return 17 yards to the NCST20 (Burnett, J.;Nordmann, P.).";"4";"264";"192";"20,17,192";"H";"K";"ACTIVE";
"2964";"1";"10";"V20";"1st & 10 at NCST20: SOUTH CAROLINA STATE drive start at 04:44.";"4";"264";"193";"21,1,193";"V";;"ACTIVE";
"2965";"1";"10";"V20";"1st & 10 at NCST20: LONG, Malcolm rush for loss of 2 yards to the NCST18, out-of-bounds (Watts, B.).";"4";"264";"194";"21,2,194";"V";"R";"ACTIVE";
"2966";"2";"12";"V18";"2nd & 12 at NCST18: MERRILL,Chris rush for 14 yards to the NCST32, 1ST DOWN NCST (Reid, R.).";"4";"264";"195";"21,3,195";"V";"R";"ACTIVE";
"2967";"1";"10";"V32";"1st & 10 at NCST32: MERRILL,Chris rush for 1 yard to the NCST33 (Barnes, T.J.;Barnes, A.).";"4";"264";"196";"21,4,196";"V";"R";"ACTIVE";
"2968";"2";"9";"V33";"2nd & 9 at NCST33: MERRILL,Chris rush for 1 yard to the NCST34 (Cummings, E.;Reid, R.).";"4";"264";"197";"21,5,197";"V";"R";"ACTIVE";
"2969";"3";"8";"V34";"3rd & 8 at NCST34: LONG, Malcolm pass incomplete to MCDONALD, Tyler (Peterson, M.).";"4";"264";"198";"21,6,198";"V";"P";"ACTIVE";
"2970";"4";"8";"V34";"4th & 8 at NCST34: BELCHER,Nick punt 31 yards to the GT35, McKayhan, D. return 11 yards to the GT46 (DOUGLAS,Lataris).";"4";"264";"199";"21,7,199";"V";"U";"ACTIVE";
"2971";"1";"10";"H46";"1st & 10 at GT46: GEORGIA TECH drive start at 02:17.";"4";"264";"200";"22,1,200";"H";;"ACTIVE";
"2972";"1";"10";"H46";"1st & 10 at GT46: Sims, D. at QB for Georgia Tech.";"4";"264";"201";"22,2,201";"H";;"ACTIVE";
"2973";"2";"3";"V31";"2nd & 3 at NCST31: Sims, D. rush for 2 yards to the NCST29 (DOUGLAS,Lataris).";"4";"264";"204";"22,5,204";"H";"R";"ACTIVE";
"2974";"3";"1";"V29";"3rd & 1 at NCST29: Sims, D. rush for 16 yards to the NCST13, 1ST DOWN GT (INGRAM,Courtney).";"4";"264";"205";"22,6,205";"H";"R";"ACTIVE";
"2975";"1";"10";"V13";"1st & 10 at NCST13: Bostic, B.J. rush for 5 yards to the NCST8 (MCFADDEN, Marsh).";"4";"264";"206";"22,7,206";"H";"R";"ACTIVE";
"2976";"2";"5";"V08";"2nd & 5 at NCST08: Watson, R. rush for 3 yards to the NCST5 (RICHARD,Donovan;REED, Malcolm).";"4";"264";"207";"22,8,207";"H";"R";"ACTIVE";
"2977";"3";"2";"V05";"3rd & 2 at NCST05: End of game, clock 00:00.";"4";"264";"208";"22,9,208";"H";"#";"ACTIVE";"00:00"
"2978";"4";"10";"H31";"4th & 10 at GT31: Nesbitt, J. pass incomplete.";"4";"264";"209";"25,9,209";"H";"P";"INACTIVE";
"2979";"1";"10";"H31";"1st & 10 at GT31: NC NCSTATE drive start at 06:27.";"4";"264";"210";"26,1,210";"V";;"INACTIVE";
"2980";"1";"10";"H31";"1st & 10 at GT31: NCST ball on GT30.";"4";"264";"211";"26,2,211";"V";;"INACTIVE";
"2981";"1";"10";"H30";"1st & 10 at GT30: Greene, M. rush for 1 yard to the GT29 (Walls, L.;Jefferson, B.).";"4";"264";"212";"26,3,212";"V";"R";"INACTIVE";
"2982";"2";"9";"H29";"2nd & 9 at GT29: Timeout Georgia Tech, clock 06:20.";"4";"264";"213";"26,4,213";"V";"#";"INACTIVE";
"2983";"2";"9";"H29";"2nd & 9 at GT29: Greene, M. rush for 2 yards to the GT27 (Walls, L.;Burnett, J.).";"4";"264";"214";"26,5,214";"V";"R";"INACTIVE";
"2984";"3";"7";"H27";"3rd & 7 at GT27: Wilson, R. pass complete to Spencer, O. for 9 yards to the GT18, 1NCST DOWN NCST (Edwards, M.).";"4";"264";"215";"26,6,215";"V";"P";"INACTIVE";
"2985";"1";"10";"H18";"1st & 10 at GT18: Greene, M. rush for 2 yards to the GT16 (Jefferson, B.;Peters, J.).";"4";"264";"216";"26,7,216";"V";"R";"INACTIVE";
"2986";"2";"8";"H16";"2nd & 8 at GT16: Timeout Georgia Tech, clock 05:00.";"4";"264";"217";"26,8,217";"V";"#";"INACTIVE";
"2987";"2";"8";"H16";"2nd & 8 at GT16: Greene, M. rush for 12 yards to the GT4, 1NCST DOWN NCST (Reese, D.).";"4";"264";"218";"26,9,218";"V";"R";"INACTIVE";
"2988";"1";"0";"H04";"1st & GOAL at GT04: Greene, M. rush for 4 yards to the GT0, TOUCHDOWN, clock 04:08.";"4";"264";"219";"26,10,219";"V";"R";"INACTIVE";
"2989";"1";"0";"H03";"1st & GOAL at GT03: Czajkowski, J. kick attempt good.";"4";"264";"220";"26,11,220";"V";"X";"INACTIVE";
"2990";"1";"0";"V30";"1st & GOAL at NCST30: Czajkowski, J. kickoff 61 yards to the GT9, McKayhan, D. return 24 yards to the GT33 (Johnson, D.).";"4";"264";"221";"26,12,221";"V";"K";"INACTIVE";
"2991";"1";"10";"H33";"1st & 10 at GT33: GEORGIA TECH drive start at 04:00.";"4";"264";"222";"27,1,222";"H";;"INACTIVE";
"2992";"1";"10";"H33";"1st & 10 at GT33: Nesbitt, J. pass complete to Jones, R. for 18 yards to the NCST49, 1NCST DOWN GT.";"4";"264";"223";"27,2,223";"H";"P";"INACTIVE";
"2993";"1";"10";"V49";"1st & 10 at NCST49: Nesbitt, J. pass incomplete to Melton, T..";"4";"264";"224";"27,3,224";"H";"P";"INACTIVE";
"2994";"2";"10";"V49";"2nd & 10 at NCST49: Nesbitt, J. pass incomplete to Sims, Q. (Augustin, A.).";"4";"264";"225";"27,4,225";"H";"P";"INACTIVE";
"2995";"3";"10";"V49";"3rd & 10 at NCST49: Nesbitt, J. pass incomplete to Melton, T. (Slay, B.).";"4";"264";"226";"27,5,226";"H";"P";"INACTIVE";
"2996";"4";"10";"V49";"4th & 10 at NCST49: Nesbitt, J. sacked for loss of 5 yards to the GT46 (Irving, N.).";"4";"264";"227";"27,6,227";"H";"P";"INACTIVE";
"2997";"1";"10";"H46";"1st & 10 at GT46: NC NCSTATE drive start at 03:25.";"4";"264";"228";"28,1,228";"V";;"INACTIVE";
"2998";"1";"10";"H46";"1st & 10 at GT46: Haynes, D. rush for loss of 2 yards to the GT48 (Attaochu, J.).";"4";"264";"229";"28,2,229";"V";"R";"INACTIVE";
"2999";"2";"12";"H48";"2nd & 12 at GT48: Haynes, D. rush for 3 yards to the GT45 (Watts, B.).";"4";"264";"230";"28,3,230";"V";"R";"INACTIVE";
"3000";"3";"9";"H45";"3rd & 9 at GT45: Timeout Georgia Tech, clock 02:31.";"4";"264";"231";"28,4,231";"V";"#";"INACTIVE";
"3001";"3";"9";"H45";"3rd & 9 at GT45: Haynes, D. rush for 2 yards to the GT43 (Attaochu, J.).";"4";"264";"232";"28,5,232";"V";"R";"INACTIVE";
"3002";"4";"7";"H43";"4th & 7 at GT43: Timeout NC State, clock 01:45.";"4";"264";"233";"28,6,233";"V";"#";"INACTIVE";
"3003";"4";"7";"H43";"4th & 7 at GT43: Leffler, A. punt 43 yards to the GT0, touchback.";"4";"264";"234";"28,7,234";"V";"U";"INACTIVE";
"3004";"1";"10";"H20";"1st & 10 at GT20: GEORGIA TECH drive start at 01:38.";"4";"264";"235";"29,1,235";"H";;"INACTIVE";
"3005";"1";"10";"H20";"1st & 10 at GT20: Allen, A. rush for 5 yards to the GT25 (Irving, N.;Sweezy, J.).";"4";"264";"236";"29,2,236";"H";"R";"INACTIVE";
"3006";"2";"5";"H25";"2nd & 5 at GT25: Nesbitt, J. pass complete to Melton, T. for 7 yards to the GT32, 1NCST DOWN GT, out-of-bounds (Cole, A.).";"4";"264";"237";"29,3,237";"H";"P";"INACTIVE";
"3007";"1";"10";"H32";"1st & 10 at GT32: Nesbitt, J. sacked for loss of 6 yards to the GT26 (Irving, N.).";"4";"264";"238";"29,4,238";"H";"P";"INACTIVE";
"3008";"2";"16";"H26";"2nd & 16 at GT26: Cox, L. rush for 14 yards to the GT40 (Bishop, B.).";"4";"264";"239";"29,5,239";"H";"R";"INACTIVE";
"3009";"3";"2";"H40";"3rd & 2 at GT40: Cox, L. rush for 3 yards to the GT43, 1NCST DOWN GT (Akinniyi, D.;Mageo, N.).";"4";"264";"240";"29,6,240";"H";"R";"INACTIVE";
"3010";"1";"10";"H43";"1st & 10 at GT43: End of game, clock 00:00.";"4";"264";"241";"29,7,241";"H";"#";"INACTIVE";"00:00"
"3011";"1";"10";"V30";"1st & 10 at GT30: Wake Forest captains are J. Adams, H. Haynes, R. Nenon, M. Williams.";"1";"301";"0";"0,1,0";"V";;"ACTIVE";
"3012";"1";"10";"V30";"1st & 10 at GT30: Blair, S. kickoff 67 yards to the WF3, Campanaro, M return 17 yards to the WF20 (Burnett, J.).";"1";"301";"4";"0,2,4";"V";"K";"ACTIVE";
"3013";"1";"10";"H20";"1st & 10 at WF20: PENALTY WF false start (Weaver, D) 5 yards to the WF15.";"1";"301";"5";"1,1,5";"H";"E";"ACTIVE";
"3014";"1";"15";"H15";"1st & 15 at WF15: Adams, J rush up middle for 2 yards to the WF17 (Sylvester, S.;Cross, I.).";"1";"301";"6";"1,2,6";"H";"R";"ACTIVE";
"3015";"2";"13";"H17";"2nd & 13 at WF17: Stachitas, T rush left for loss of 1 yard to the WF16 (Sylvester, S.).";"1";"301";"7";"1,3,7";"H";"R";"ACTIVE";
"3016";"3";"14";"H16";"3rd & 14 at WF16: Stachitas, T middle pass incomplete to Brown, D.";"1";"301";"8";"1,4,8";"H";"P";"ACTIVE";
"3017";"4";"14";"H16";"4th & 14 at WF16: PENALTY WF false start (Ehrmann, J) 5 yards to the WF11.";"1";"301";"9";"1,5,9";"H";"E";"ACTIVE";
"3018";"4";"19";"H11";"4th & 19 at WF11: Popham, S punt 35 yards to the WF46, Tarrant, J. return 1 yards to the WF45 (Haynes, R;Haynes, H).";"1";"301";"10";"1,6,10";"H";"U";"ACTIVE";
"3019";"1";"10";"H45";"1st & 10 at WF45: GEORGIA TECH drive start at 13:27.";"1";"301";"11";"2,1,11";"V";;"ACTIVE";
"3020";"1";"10";"H45";"1st & 10 at WF45: Allen, A. rush up middle for 3 yards to the WF42, fumble forced by Whitlock, N, fumble by Allen, A. recovered by GT Nesbitt, J. at WF45.";"1";"301";"12";"2,2,12";"V";"R";"ACTIVE";
"3021";"2";"10";"H45";"2nd & 10 at WF45: Nesbitt, J. sideline pass complete to Cone, K. for 9 yards to the WF36, out-of-bounds (Bush, J;Mack, D).";"1";"301";"14";"2,3,14";"V";"P";"ACTIVE";
"3022";"3";"1";"H36";"3rd & 1 at WF36: Nesbitt, J. rush quarterback sneak for 4 yards to the WF32, 1ST DOWN GT (Whitlock, N).";"1";"301";"15";"2,4,15";"V";"R";"ACTIVE";
"3023";"1";"10";"H32";"1st & 10 at WF32: Allen, A. rush up middle for 1 yard to the WF31 (Haynes, H).";"1";"301";"17";"2,5,17";"V";"R";"ACTIVE";
"3024";"2";"9";"H31";"2nd & 9 at WF31: Nesbitt, J. rush right for 1 yard to the WF30 (Orange, G).";"1";"301";"18";"2,6,18";"V";"R";"ACTIVE";
"3025";"3";"8";"H30";"3rd & 8 at WF30: Nesbitt, J. pass incomplete to Hill, S..";"1";"301";"19";"2,7,19";"V";"P";"ACTIVE";
"3026";"4";"8";"H30";"4th & 8 at WF30: Blair, S. field goal attempt from 47 GOOD, clock 10:54.";"1";"301";"20";"2,8,20";"V";"F";"ACTIVE";
"3027";"1";"0";"V30";"1st & GOAL at GT30: Blair, S. kickoff 63 yards to the WF7, Campanaro, M return 13 yards to the WF20 (Burnett, J.;Cox, L.).";"1";"301";"21";"2,9,21";"V";"K";"ACTIVE";
"3028";"1";"10";"H20";"1st & 10 at WF20: WAKE FOREST drive start at 10:54.";"1";"301";"22";"3,1,22";"H";;"ACTIVE";
"3029";"1";"10";"H20";"1st & 10 at WF20: Stachitas, T rush up middle for 8 yards to the WF28 (Reese, D.;Peters, J.).";"1";"301";"23";"3,2,23";"H";"R";"ACTIVE";
"3030";"2";"2";"H28";"2nd & 2 at WF28: Givens, C rush up middle for loss of 2 yards to the WF26 (Sylvester, S.).";"1";"301";"25";"3,3,25";"H";"R";"ACTIVE";
"3031";"3";"4";"H26";"3rd & 4 at WF26: Cross, B sideline pass incomplete to Givens, C.";"1";"301";"26";"3,4,26";"H";"P";"ACTIVE";
"3032";"4";"4";"H26";"4th & 4 at WF26: Popham, S punt 30 yards to the GT44, Tarrant, J. return 5 yards to the GT49 (Frye, A;Godfrey, D).";"1";"301";"27";"3,5,27";"H";"U";"ACTIVE";
"3033";"1";"10";"V49";"1st & 10 at GT49: GEORGIA TECH drive start at 09:39.";"1";"301";"28";"4,1,28";"V";;"ACTIVE";
"3034";"1";"10";"V49";"1st & 10 at GT49: Nesbitt, J. rush over right tackle for 10 yards to the WF41, 1ST DOWN GT (Haynes, H).";"1";"301";"29";"4,2,29";"V";"R";"ACTIVE";
"3035";"1";"10";"H41";"1st & 10 at WF41: Allen, A. rush up middle for 5 yards to the WF36 (Whitlock, N;Dorty, T).";"1";"301";"30";"4,3,30";"V";"R";"ACTIVE";
"3036";"2";"5";"H36";"2nd & 5 at WF36: Nesbitt, J. rush right for 10 yards to the WF26, 1ST DOWN GT (Haynes, H).";"1";"301";"31";"4,4,31";"V";"R";"ACTIVE";
"3037";"1";"10";"H26";"1st & 10 at WF26: Nesbitt, J. rush over left tackle for 4 yards to the WF22 (Haynes, H;Woodlief, M).";"1";"301";"32";"4,5,32";"V";"R";"ACTIVE";
"3038";"2";"6";"H22";"2nd & 6 at WF22: Nesbitt, J. rush right for loss of 2 yards to the WF24 (Woodlief, M;Whitlock, N), PENALTY GT personal foul (Smith, P.) 15 yards to the WF39.";"1";"301";"33";"4,6,33";"V";"R";"ACTIVE";
"3039";"2";"23";"H39";"2nd & 23 at WF39: 3rd and 23.";"1";"301";"34";"4,7,34";"V";;"ACTIVE";
"3040";"3";"23";"H39";"3rd & 23 at WF39: Nesbitt, J. post pass incomplete to Cone, K. (Bush, J).";"1";"301";"35";"4,8,35";"V";"P";"ACTIVE";
"3041";"4";"23";"H39";"4th & 23 at WF39: Poole, S. punt 39 yards to the WF0, touchback.";"1";"301";"36";"4,9,36";"V";"U";"ACTIVE";
"3042";"1";"10";"H20";"1st & 10 at WF20: WAKE FOREST drive start at 06:45.";"1";"301";"37";"5,1,37";"H";;"ACTIVE";
"3043";"1";"10";"H20";"1st & 10 at WF20: Adams, J rush right for 57 yards to the GT23, 1ST DOWN WF, out-of-bounds (Tarrant, J.).";"1";"301";"38";"5,2,38";"H";"R";"ACTIVE";
"3044";"1";"10";"V23";"1st & 10 at GT23: Pendergrass, B rush over left tackle for 4 yards to the GT19 (Sylvester, S.;Butler, M.).";"1";"301";"39";"5,3,39";"H";"R";"ACTIVE";
"3045";"2";"6";"V19";"2nd & 6 at GT19: Pendergrass, B rush left for 10 yards to the GT9, 1ST DOWN WF (Johnson, I.).";"1";"301";"40";"5,4,40";"H";"R";"ACTIVE";
"3046";"1";"0";"V09";"1st & GOAL at GT09: Pendergrass, B rush up middle for loss of 3 yards to the GT12 (Tarrant, J.).";"1";"301";"41";"5,5,41";"H";"R";"ACTIVE";
"3047";"2";"0";"V12";"2nd & GOAL at GT12: Cross, B rush right for 7 yards to the GT5 (Burnett, J.).";"1";"301";"42";"5,6,42";"H";"R";"ACTIVE";
"3048";"3";"0";"V05";"3rd & GOAL at GT05: Cross, B sideline pass complete to Givens, C for 2 yards to the GT3, out-of-bounds (Reese, D.).";"1";"301";"43";"5,7,43";"H";"P";"ACTIVE";
"3049";"4";"0";"V03";"4th & GOAL at GT03: Newman, J field goal attempt from 20 GOOD, clock 03:51.";"1";"301";"44";"5,8,44";"H";"F";"ACTIVE";
"3050";"1";"0";"H30";"1st & GOAL at WF30: Newman, J kickoff 65 yards to the GT5, Bostic, B.J. return 28 yards to the GT33 (Washington, CJ).";"1";"301";"45";"5,9,45";"H";"K";"ACTIVE";
"3051";"1";"10";"V33";"1st & 10 at GT33: GEORGIA TECH drive start at 03:51.";"1";"301";"46";"6,1,46";"V";;"ACTIVE";
"3052";"1";"10";"V33";"1st & 10 at GT33: Allen, A. rush over left tackle for 4 yards to the GT37 (Whitlock, N).";"1";"301";"47";"6,2,47";"V";"R";"ACTIVE";
"3053";"2";"6";"V37";"2nd & 6 at GT37: Smith, O. rush right for 5 yards to the GT42 (Okoro, K;Wilber, K).";"1";"301";"48";"6,3,48";"V";"R";"ACTIVE";
"3054";"3";"1";"V42";"3rd & 1 at GT42: Nesbitt, J. rush quarterback sneak for 2 yards to the GT44 (Woodlief, M), PENALTY GT illegal motion 5 yards to the GT37, NO PLAY.";"1";"301";"49";"6,4,49";"V";"E";"ACTIVE";
"3055";"3";"6";"V37";"3rd & 6 at GT37: Nesbitt, J. middle pass complete to Earls, C. for 9 yards to the GT46, 1ST DOWN GT (Mack, D;Haynes, R).";"1";"301";"50";"6,5,50";"V";"P";"ACTIVE";
"3056";"1";"10";"V46";"1st & 10 at GT46: Bostic, B.J. rush left for 26 yards to the WF28, 1ST DOWN GT, out-of-bounds (Frye, A).";"1";"301";"51";"6,6,51";"V";"R";"ACTIVE";
"3057";"1";"10";"H28";"1st & 10 at WF28: Lyons, P. rush up middle for 4 yards to the WF24 (Orange, G).";"1";"301";"53";"6,7,53";"V";"R";"ACTIVE";
"3058";"2";"6";"H24";"2nd & 6 at WF24: Nesbitt, J. rush up middle for 2 yards to the WF22 (Dorty, T).";"1";"301";"54";"6,8,54";"V";"R";"ACTIVE";
"3059";"3";"4";"H22";"3rd & 4 at WF22: Nesbitt, J. rush left for 3 yards to the WF19 (Mack, D).";"1";"301";"55";"6,9,55";"V";"R";"ACTIVE";
"3060";"4";"1";"H19";"4th & 1 at WF19: Start of 2nd quarter, clock 15:00.";"2";"301";"56";"6,10,56";"V";"#";"ACTIVE";
"3061";"4";"1";"H19";"4th & 1 at WF19: Nesbitt, J. rush over right guard for loss of 1 yard to the WF20 (Dorty, T).";"2";"301";"57";"6,11,57";"V";"R";"ACTIVE";
"3062";"1";"10";"H20";"1st & 10 at WF20: WAKE FOREST drive start at 14:55.";"2";"301";"58";"7,1,58";"H";;"ACTIVE";
"3063";"1";"10";"H20";"1st & 10 at WF20: Adams, J rush up middle for 3 yards to the WF23 (Egbuniwe, A.).";"2";"301";"59";"7,2,59";"H";"R";"ACTIVE";
"3064";"2";"7";"H23";"2nd & 7 at WF23: Jones, S screen pass complete to Williams, M for 16 yards to the WF39, 1ST DOWN WF (Egbuniwe, A.).";"2";"301";"60";"7,3,60";"H";"P";"ACTIVE";
"3065";"1";"10";"H39";"1st & 10 at WF39: Givens, C rush left for loss of 6 yards to the WF33 (Tarrant, J.).";"2";"301";"61";"7,4,61";"H";"R";"ACTIVE";
"3066";"2";"16";"H33";"2nd & 16 at WF33: Jones, S screen pass complete to Adams, J for 8 yards to the WF41, out-of-bounds (Sylvester, S.).";"2";"301";"62";"7,5,62";"H";"P";"ACTIVE";
"3067";"3";"8";"H41";"3rd & 8 at WF41: Jones, S throw away pass incomplete to Givens, C.";"2";"301";"63";"7,6,63";"H";"P";"ACTIVE";
"3068";"4";"8";"H41";"4th & 8 at WF41: Popham, S punt 46 yards to the GT13, Tarrant, J. return 14 yards to the GT27, out-of-bounds (Olson, M).";"2";"301";"64";"7,7,64";"H";"U";"ACTIVE";
"3069";"1";"10";"V27";"1st & 10 at GT27: GEORGIA TECH drive start at 12:24.";"2";"301";"65";"8,1,65";"V";;"ACTIVE";
"3070";"1";"10";"V27";"1st & 10 at GT27: Nesbitt, J. rush right for no gain to the GT27 (Woodlief, M;Orange, G).";"2";"301";"66";"8,2,66";"V";"R";"ACTIVE";
"3071";"2";"10";"V27";"2nd & 10 at GT27: Nesbitt, J. rush for loss of 1 yard to the GT26, fumble by Nesbitt, J. recovered by GT Nesbitt, J. at GT26.";"2";"301";"67";"8,3,67";"V";"R";"ACTIVE";
"3072";"3";"11";"V26";"3rd & 11 at GT26: Nesbitt, J. sacked for loss of 6 yards to the GT20 (Woodlief, M;Haynes, H).";"2";"301";"68";"8,4,68";"V";"P";"ACTIVE";
"3073";"4";"17";"V20";"4th & 17 at GT20: Poole, S. punt 48 yards to the WF32, fair catch by Brown, D.";"2";"301";"69";"8,5,69";"V";"U";"ACTIVE";
"3074";"1";"10";"H32";"1st & 10 at WF32: WAKE FOREST drive start at 10:20.";"2";"301";"70";"9,1,70";"H";;"ACTIVE";
